-11.9	-42.1806
-11.8	-41.4122
-11.7	-40.7867
-11.6	-40.1771
-11.5	-39.5404
-11.4	-39.3815
-11.3	-39.5034
-11.2	-40.2528
-11.1	-41.1232
-11	-42.6983
-10.9	-44.7793
-10.8	-47.0114
-10.7	-48.5251
-10.6	-48.6795
-10.5	-49.1671
-10.4	-49.7784
-10.3	-52.3132
-10.2	-56.377
-10.1	-54.1377
-10	-49.5025
-9.9	-47.0904
-9.8	-45.8333
-9.7	-45.5899
-9.6	-45.7802
-9.5	-44.8943
-9.4	-43.285
-9.3	-41.4109
-9.2	-40.0746
-9.1	-39.2234
-9	-38.6157
-8.9	-39.0132
-8.8	-39.9536
-8.7	-41.4081
-8.6	-43.1307
-8.5	-45.1
-8.4	-45.8354
-8.3	-44.2133
-8.2	-42.1503
-8.1	-39.8876
-8	-38.0124
-7.9	-36.4976
-7.8	-35.5927
-7.7	-34.8991
-7.6	-34.4907
-7.5	-34.5962
-7.4	-35.0382
-7.3	-35.367
-7.2	-35.9405
-7.1	-36.3927
-7	-36.6533
-6.9	-37.3766
-6.8	-39.0101
-6.7	-41.6181
-6.6	-47.3578
-6.5	-51.8554
-6.4	-43.7912
-6.3	-39.4141
-6.2	-37.3239
-6.1	-36.2155
-6	-35.6909
-5.9	-35.4537
-5.8	-35.0243
-5.7	-34.4019
-5.6	-33.6744
-5.5	-33.1628
-5.4	-33.3983
-5.3	-34.3611
-5.2	-36.8556
-5.1	-42.4587
-5	-51.6246
-4.9	-40.2278
-4.8	-35.177
-4.7	-32.2346
-4.6	-30.5703
-4.5	-29.6287
-4.4	-29.5177
-4.3	-29.763
-4.2	-30.4554
-4.1	-31.9366
-4	-34.1172
-3.9	-36.5695
-3.8	-37.692
-3.7	-35.2393
-3.6	-31.455
-3.5	-28.4148
-3.4	-26.3136
-3.3	-24.615
-3.2	-23.2845
-3.1	-22.3144
-3	-21.6255
-2.9	-21.5752
-2.8	-21.767
-2.7	-21.9921
-2.6	-22.3877
-2.5	-22.4814
-2.4	-21.8534
-2.3	-20.9634
-2.2	-19.7809
-2.1	-18.2556
-2	-16.8471
-1.9	-15.528
-1.8	-14.2634
-1.7	-13.2093
-1.6	-12.1906
-1.5	-11.3875
-1.4	-10.763
-1.3	-10.2004
-1.2	-9.67873
-1.1	-9.27052
-1	-8.69056
-0.9	-8.21087
-0.8	-7.77314
-0.7	-7.38499
-0.6	-7.15805
-0.5	-7.01002
-0.4	-6.81353
-0.3	-6.72578
-0.2	-6.69248
-0.1	-6.55195
3.33067e-16	-6.5513
0.1	-6.61267
0.2	-6.65849
0.3	-6.65322
0.4	-6.77358
0.5	-6.77248
0.6	-6.98505
0.7	-7.2757
0.8	-7.69298
0.9	-8.08938
1	-8.59367
1.1	-8.96231
1.2	-9.59236
1.3	-10.141
1.4	-10.7655
1.5	-11.5008
1.6	-12.2043
1.7	-12.9336
1.8	-13.8394
1.9	-14.8297
2	-16.008
2.1	-17.3375
2.2	-18.5713
2.3	-19.5045
2.4	-20.3561
2.5	-21.1953
2.6	-22.0641
2.7	-22.8047
2.8	-23.4402
2.9	-23.8605
3	-24.0937
3.1	-24.3036
3.2	-24.534
3.3	-24.5002
3.4	-24.7362
3.5	-25.0479
3.6	-25.7673
3.7	-26.7301
3.8	-28.2798
3.9	-30.0651
4	-32.7431
4.1	-36.9701
4.2	-39.8785
4.3	-38.6262
4.4	-35.8162
4.5	-34.0301
4.6	-32.9561
4.7	-32.8134
4.8	-32.8644
4.9	-32.7959
5	-32.6183
5.1	-32.1889
5.2	-31.7726
5.3	-31.7724
5.4	-31.7068
5.5	-32.2475
5.6	-33.3734
5.7	-35.0658
5.8	-37.0301
5.9	-39.1006
6	-38.9593
6.1	-38.172
6.2	-37.2983
6.3	-37.1512
6.4	-36.8478
6.5	-36.6056
6.6	-36.4005
6.7	-36.3421
6.8	-36.5881
6.9	-37.5858
7	-38.9814
7.1	-42.0152
7.2	-46.7412
7.3	-54.2354
7.4	-48.5629
7.5	-44.8542
7.6	-43.1155
7.7	-43.2059
7.8	-44.5719
7.9	-47.7248
8	-54.402
8.1	-54.8704
8.2	-48.4698
8.3	-44.8375
8.4	-42.376
8.5	-41.5749
8.6	-40.9783
8.7	-40.6897
8.8	-41.086
8.9	-41.1162
9	-41.5501
9.1	-42.9326
9.2	-44.6906
9.3	-48.0274
9.4	-54.4285
9.5	-62.4836
9.6	-53.5222
9.7	-48.565
9.8	-46.8154
9.9	-47.217
10	-48.4523
10.1	-51.2392
10.2	-56.0636
10.3	-75.1277
10.4	-59.4513
10.5	-54.5879
10.6	-53.3249
10.7	-54.2954
10.8	-55.2291
10.9	-55.389
11	-51.2439
11.1	-47.8183
11.2	-46.217
11.3	-45.9754
11.4	-45.962
11.5	-46.5611
11.6	-46.4859
11.7	-47.9122
11.8	-48.2894
11.9	-49.2134
12	-51.5302
12.1	-53.5342
12.2	-59.3888
12.3	-67.5607
12.4	-56.1048
12.5	-51.426
12.6	-48.6569
12.7	-47.8851
12.8	-47.9003
12.9	-49.1557
13	-51.0456
13.1	-51.4401
13.2	-51.613
13.3	-49.9578
13.4	-48.4184
13.5	-47.4477
13.6	-46.7466
13.7	-47.291
13.8	-48.2607
13.9	-49.4128
14	-50.3702
14.1	-51.1783
14.2	-51.4772
14.3	-51.235
14.4	-50.3212
14.5	-49.4137
14.6	-48.0304
14.7	-47.8431
14.8	-47.639
14.9	-48.1614
15	-48.816
15.1	-49.6849
15.2	-50.7579
15.3	-53.1045
15.4	-53.3634
15.5	-53.5228
15.6	-53.2362
15.7	-52.7087
15.8	-53.5099
15.9	-53.643
16	-54.496
16.1	-54.6779
16.2	-53.1572
16.3	-51.0777
16.4	-49.4008
16.5	-48.6534
16.6	-48.4611
16.7	-48.4694
16.8	-49.2527
16.9	-50.5603
17	-52.6362
17.1	-53.7612
17.2	-54.1859
17.3	-56.8147
17.4	-63.6741
17.5	-65.8237
17.6	-60.7682
17.7	-55.5061
17.8	-52.3174
17.9	-50.9085
18	-51.1641
18.1	-51.164
18.2	-53.6167
18.3	-55.5728
18.4	-57.1526
18.5	-57.1915
18.6	-53.3653
18.7	-53.0001
18.8	-51.7514
18.9	-51.4361
19	-51.201
19.1	-50.7231
19.2	-51.8363
19.3	-51.5204
19.4	-52.0453
19.5	-51.6487
19.6	-51.7619
19.7	-52.1969
19.8	-57.8259
19.9	-60.0173
20	-64.0904
20.1	-66.7967
20.2	-71.2059
20.3	-73.5376
