  Az [deg]         El [deg]         1d angle [deg]   Hor amp [dB]     Hor phase [deg]  Vert amp [dB]    Vert phase[deg]
 -6.10000000e+000  0.00000000e+000 -6.10000000e+000  6.81318096e+000  1.02452899e+002 -1.26247576e+001  2.14925790e+001
 -6.00000000e+000  0.00000000e+000 -6.00000000e+000  6.35866582e+000  1.02049643e+002 -8.98079693e+000  1.79092544e+001
 -5.90000000e+000  0.00000000e+000 -5.90000000e+000  5.66824938e+000  1.01659276e+002 -6.42144112e+000  1.58695602e+001
 -5.80000000e+000  0.00000000e+000 -5.80000000e+000  4.68534793e+000  1.01285399e+002 -4.48494140e+000  1.44454404e+001
 -5.70000000e+000  0.00000000e+000 -5.70000000e+000  3.31343003e+000  1.00935153e+002 -2.96472700e+000  1.33284754e+001
 -5.60000000e+000  0.00000000e+000 -5.60000000e+000  1.37273610e+000  1.00624788e+002 -1.75203042e+000  1.23862477e+001
 -5.50000000e+000  0.00000000e+000 -5.50000000e+000 -1.52739722e+000  1.00400557e+002 -7.83927962e-001  1.15517347e+001
 -5.40000000e+000  0.00000000e+000 -5.40000000e+000 -6.53204758e+000  1.00465781e+002 -2.22477707e-002  1.07865131e+001
 -5.30000000e+000  0.00000000e+000 -5.30000000e+000 -2.25144616e+001  1.05503472e+002  5.56163212e-001  1.00659536e+001
 -5.20000000e+000  0.00000000e+000 -5.20000000e+000 -9.21900054e+000 -8.26893353e+001  9.64237900e-001  9.37229321e+000
 -5.10000000e+000  0.00000000e+000 -5.10000000e+000 -2.13146524e+000 -8.22796999e+001  1.20699632e+000  8.69083650e+000
 -5.00000000e+000  0.00000000e+000 -5.00000000e+000  1.77759240e+000 -8.24174600e+001  1.28233700e+000  8.00735673e+000
 -4.90000000e+000  0.00000000e+000 -4.90000000e+000  4.46127892e+000 -8.26690907e+001  1.18061309e+000  7.30565462e+000
 -4.80000000e+000  0.00000000e+000 -4.80000000e+000  6.46795254e+000 -8.29612425e+001  8.82831737e-001  6.56433659e+000
 -4.70000000e+000  0.00000000e+000 -4.70000000e+000  8.02877661e+000 -8.32714055e+001  3.56740410e-001  5.75130775e+000
 -4.60000000e+000  0.00000000e+000 -4.60000000e+000  9.26121507e+000 -8.35907691e+001 -4.51080507e-001  4.81253731e+000
 -4.50000000e+000  0.00000000e+000 -4.50000000e+000  1.02310131e+001 -8.39156373e+001 -1.63194044e+000  3.64540955e+000
 -4.40000000e+000  0.00000000e+000 -4.40000000e+000  1.09762018e+001 -8.42447664e+001 -3.35453669e+000  2.02340090e+000
 -4.30000000e+000  0.00000000e+000 -4.30000000e+000  1.15176922e+001 -8.45784534e+001 -5.97678787e+000 -6.77870210e-001
 -4.20000000e+000  0.00000000e+000 -4.20000000e+000  1.18640829e+001 -8.49183269e+001 -1.04735299e+001 -7.02626963e+000
 -4.10000000e+000  0.00000000e+000 -4.10000000e+000  1.20133809e+001 -8.52675762e+001 -2.06236398e+001 -4.65321699e+001
